p_t,ceiling_None,ceiling_ClassWeight,ceiling_B-SMOTE,ceiling_SMOTE,ceiling_ADASYN,ceiling_RUS
0.5485620052770449,0.004676917624577807,0.005200164222882197,0.0032554567935860796,0.004557721378823029,0.0031407076068641036,0.0018710362311658035
0.5510554089709763,0.004598336716897435,0.0051643203000806236,0.0032237487080308417,0.0044915479828816635,0.0030703983736764025,0.0018434639828569014
0.5535488126649076,0.004518878069696858,0.005128076004866325,0.003191686446879732,0.004424635437870652,0.0029993037946022027,0.0018155837557689795
0.5560422163588391,0.0044385268940093595,0.005091424591394835,0.003159264042654952,0.0043569712899232844,0.0029274106374081246,0.00178739036079091
0.5585356200527705,0.004357268066754166,0.005054359161418782,0.0031264753930607507,0.004288542803813648,0.002854705370916636,0.0017588784915785615
0.5610290237467018,0.004275086121247412,0.005016872659959561,0.003093314257154517,0.004219336954965855,0.002781174156515856,0.0017300427212253145
0.5635224274406333,0.004191965237387879,0.004978957870830651,0.003059774251386635,0.004149340421189406,0.0027068028393783788,0.0017008774988184604
0.5660158311345647,0.0041271559053799745,0.004940607412006621,0.003025848845503839,0.004078539574129659,0.002631576939377397,0.001671377145876899
0.568509234828496,0.004067473318956789,0.0049018137308315494,0.0029915313583105075,0.004006920470421836,0.0025554816416878358,0.0016415358526653064
0.5710026385224274,0.004007096962385747,0.004862569099060373,0.002956814953282159,0.0039344688425365865,0.002478501787059758,0.0016113476743797855
0.5734960422163589,0.003946014668025603,0.004822865607726279,0.0029216926340250755,0.0038611700893044125,0.002400621861750573,0.0015808065271997133
0.5759894459102902,0.003884213982026751,0.004782695161827026,0.002886157239575736,0.00378700926610579,0.002321825987102037,0.0015499061842002872
0.5784828496042216,0.0038216821558661645,0.004742049474822644,0.002850201439533398,0.003711971074713086,0.0022420979087472894,0.001518640271119994
0.5809762532981531,0.0037584061375801206,0.004700920062936716,0.0028138177290189235,0.0036360398527698337,0.0021614209854325835,0.001487002261976972
0.5834696569920844,0.0036943725626820342,0.0046592982392529595,0.0027769984234525236,0.0035591995628921295,0.002079778177437522,0.0014549854745279289
0.5859630606860158,0.0036295677447521005,0.004617175107598502,0.0027397356531428116,0.0034814337813762093,0.0019971520345768573,0.001422583065562962
0.5884564643799473,0.0035639776656848816,0.00457454155620481,0.002702021357679161,0.0034027256864955467,0.0019135246837661529,0.0013897880260293526
0.5909498680738786,0.0034975879655802086,0.004531388251136773,0.0026638472801189736,0.0033230580463699385,0.0018288778161326957,0.001356593175977016
0.59344327176781,0.003430383932262062,0.004487705629479978,0.00262520496096104,0.0032487438643706464,0.0017431926736520588,0.0013229911593179429
0.5959366754617414,0.0033623504904094267,0.004443483892275765,0.0025860857318957746,0.0031858129306569583,0.0016564500352899483,0.001288974438391625
0.5984300791556728,0.0032934721902822036,0.004398712997193069,0.0025464807093226213,0.003122100503039277,0.0015863265722132849,0.0012545352883280136
0.6009234828496042,0.003223733196024465,0.004353382650925539,0.0025063807876244213,0.003057591933350869,0.0015584309745101895,0.0012196657911991444
0.6034168865435356,0.003153117273526497,0.004307482301301861,0.0024657766321880895,0.0029922722050402485,0.001530184605511002,0.0011843578299501603
0.605910290237467,0.0030816077778260606,0.004261001129096577,0.0024246586721603383,0.002926125921517344,0.0015015808072308275,0.001148603082099942
0.6084036939313984,0.0030293921699714992,0.004213928039528035,0.0023830170929266285,0.002859137294054419,0.0014726127521117248,0.0011123930132010637
0.6108970976253298,0.00299638544113402,0.004166251653429454,0.0023408418283009606,0.0027912901292218234,0.0014432734375895212,0.0010757188700483088
0.6133905013192612,0.0029629529643524864,0.004117960298078349,0.0022981225524134454,0.0027225678158375594,0.00141355568045038,0.0010385716736243827
0.6158839050131926,0.002929086448684312,0.004069041997668764,0.002254848671281889,0.002652953311408534,0.0013834521109675584,0.0010009422117708555
0.618377308707124,0.0028947773865051754,0.004019484463410011,0.0022110093140529927,0.002582429128040309,0.0013529551668083257,0.0009628210315718146
0.6208707124010554,0.0028600170463838133,0.003969275083234711,0.0021665933238979185,0.0025109773177908433,0.0013220570867004486,0.0009241984314369684
0.6233641160949868,0.002824796465673784,0.0039184009110980016,0.002121589248546214,0.002438579457442449,0.001290749903847089,0.0008850644528702687
0.6258575197889182,0.0027891064428090134,0.003866848655848888,0.0020759853304412297,0.0023652166326648657,0.0012590254390784043,0.0008454088719094129
0.6283509234828496,0.002752937529289214,0.0038146046696536226,0.0020297694964992643,0.0022908694215408327,0.0012268752937274713,0.0008052211902207468
0.630844327176781,0.002716280021340478,0.0037616549359498937,0.0019829293474536575,0.002215517877423987,0.0011942908422174839,0.0007644906258332624
0.6333377308707124,0.0026791239512356365,0.003707985056909566,0.0019354521467641371,0.002139141511097368,0.0011612632243465132,0.0007232061034945494
0.6358311345646438,0.0026414590782580377,0.003653580240386368,0.001887324809070539,0.00206171927219897,0.0011277833372553142,0.0007008091838137777
0.6383245382585752,0.002603274879291544,0.0035984252863236546,0.001838533888168908,0.0019832295298789562,0.0010938418270628756,0.0006986878394267503
0.6408179419525066,0.002564560539018602,0.0035425045725960723,0.0017890655644868152,0.0019036500526512417,0.001059429080153594,0.0006965370427449201
0.643311345646438,0.0025253049397071896,0.003485802040257365,0.0017389056320333439,0.0018229579874000047,0.001024535214099005,0.0006943561761165083
0.6458047493403694,0.0024854966505663775,0.0034283011781650816,0.0016880394847978621,0.0017411298374994466,0.000989150068196061,0.0006921446044975744
0.6482981530343008,0.0024451239166491195,0.003369985006951264,0.0016364521025702544,0.0016581414400028607,0.0009532631936029429,0.0006899016748355045
0.6507915567282322,0.002404174647279626,0.0033108360623064397,0.0015841280361536796,0.0015739679418544572,0.000916863843052282,0.0006876267154260882
0.6532849604221636,0.0023626364039813753,0.0032508363775422995,0.0015393104053796685,0.0014885837750747196,0.0008799409601205036,0.000685319035242852
0.655778364116095,0.0023262169313932636,0.003189967465396552,0.0015041937252955836,0.0014019626308673094,0.0008424831680308126,0.0006829779232372463
0.6582717678100264,0.002307214726360852,0.003128210299041214,0.0014685645908598115,0.001314077432592405,0.000804478757965989,0.0006806026476081948
0.6607651715039577,0.0022879331858107355,0.0030655452922533355,0.0014324117023283432,0.0012249003075481164,0.000765915676865756,0.0006781924550394303
0.6632585751978892,0.002268366104718877,0.003001952278704796,0.0013957234252811087,0.0011344025574982729,0.0007267815146820393,0.000675746569902948
0.6657519788918206,0.002248507092909751,0.002937410490325135,0.001358487778138997,0.0010425546278810625,0.0006870634910637868,0.0006732641934268071
0.668245382585752,0.0022347485178009423,0.0028718985346886453,0.0013206924191179453,0.0009829205615668355,0.0006723442402510085,0.0006707445028254037
0.6707387862796834,0.0022245171080602323,0.002805394371374029,0.0012823246325902819,0.0009419949226039948,0.0006723442402510085,0.0006681866503902261
0.6732321899736148,0.002214129556655265,0.0027378752872417424,0.001243371314821655,0.0009004447169841264,0.0006723442402510085,0.0006655897625389844
0.6757255936675461,0.002203582261782801,0.0026693178705707267,0.0012038189590499147,0.0008582555374942701,0.0006723442402510085,0.0006629529388208683
0.6782189973614776,0.002192871510001567,0.0025996979839927057,0.0011636536398702876,0.0008154125303693346,0.0006723442402510085,0.0006602752508755599
0.680712401055409,0.002181993471873201,0.002528990736158326,0.0011228609968889146,0.0007781509957410233,0.0006723442402510085,0.0006575557413434684
0.6832058047493403,0.0021709441973973348,0.002457170452065195,0.0010814262176044162,0.0007560524467892906,0.0006723442402510085,0.0006547934227245018
0.6856992084432718,0.002159719611229398,0.002384210641973605,0.0010393340194746526,0.0007336032744534168,0.0006723442402510085,0.0006519872761825175
0.6881926121372032,0.0021483155076689724,0.0023100839688308403,0.0009965686311230572,0.0007107950673325659,0.0006723442402510085,0.0006491362502924112
0.6906860158311345,0.002136727545405747,0.002234762214119876,0.0009531137726359628,0.0006876191428061154,0.0006723442402510085,0.0006462392597266049
0.693179419525066,0.0021249512420092927,0.002158216242042923,0.0009089526348992588,0.000664066536013207,0.0006723442402510085,0.0006432951838774914
0.6956728232189974,0.0021129819681479584,0.0020804159619442503,0.0008640678579192556,0.0006401279882905383,0.0006723442402510085,0.0006403028654121578
0.6981662269129287,0.0021008149415212246,0.0020013302888704804,0.0008184415080690036,0.0006157939350370707,0.0006723442402510085,0.0006372611087554743
0.7006596306068602,0.002088445220488809,0.0019209271021597783,0.0007720550541974449,0.0005910544929722391,0.0006723442402510085,0.0006341686784973703
0.7031530343007916,0.002075867697378697,0.0018391732019440495,0.0007248893425345244,0.0005658994467520151,0.0006723442402510085,0.0006310242977198424
0.7056464379947229,0.0020630770914550484,0.0017560342634403365,0.0006769245703208433,0.0005403182349047186,0.0006723442402510085,0.0006278266462389304
0.7081398416886544,0.0020500679415256526,0.0016714747888992645,0.0006281402580856103,0.0005142999350459272,0.0006723442402510085,0.0006245743587565814
0.7106332453825858,0.0020368345981671837,0.0015854580570692145,0.0005785152204913499,0.0004878332483289889,0.0006723442402510085,0.0006212660229169641
0.7131266490765171,0.002023371215544999,0.0014979460700250118,0.0005280275356581571,0.0004609064830846188,0.0006723442402510085,0.0006179001772614178
0.7156200527704486,0.002009671742802606,0.0014088994971994586,0.0004766545128741832,0.0004335075375998332,0.0006723442402510085,0.0006144753090758196
0.71811345646438,0.001995729914994148,0.0013527858542321269,0.00042437265859246627,0.0004056238819829176,0.0006723442402510085,0.0006109898521237052
0.7206068601583113,0.0019815392435313505,0.0013208568434408333,0.00037115764060697675,0.00037724253905732294,0.0006723442402510085,0.0006074421842580059
0.7231002638522427,0.001967093006114342,0.0012883528092525643,0.00033617212012550425,0.00034835006422330624,0.0006723442402510085,0.0006038306249037538
0.7255936675461742,0.0019523842361135052,0.0012552580767506804,0.00033617212012550425,0.0003189325242216319,0.0006723442402510085,0.0006001534324035445
0.7280870712401055,0.0019374057113671292,0.0012215563960713345,0.00033617212012550425,0.0002889754747288798,0.0006723442402510085,0.0005964088012169505
0.7305804749340369,0.0019221499423570112,0.0011872309157985694,0.00033617212012550425,0.0002584639367086438,0.0006723442402510085,0.000592594858964421
0.7330738786279684,0.0019066091597213393,0.0011522641548683075,0.00033617212012550425,0.00022738237143730012,0.0006723442402510085,0.000588709663305503
0.7355672823218997,0.0018907753010611078,0.0011166379728827867,0.00033617212012550425,0.00019571465411683713,0.0006723442402510085,0.0005847511986404451
0.7380606860158311,0.0018746399969929908,0.0010803335387295234,0.00033617212012550425,0.000163444045980603,0.0006723442402510085,0.0005807173726234159
0.7405540897097626,0.0018581945563979868,0.0010433312973907646,0.00033617212012550425,0.00013055316479059506,0.0006723442402510085,0.0005766060124746649
0.7430474934036939,0.0018414299508112027,0.0010056109348205002,0.00033617212012550425,9.702395361702683e-05,0.0006723442402510085,0.0005724148610779688
0.7455408970976253,0.0018243367978938608,0.0009671513407564806,0.00033617212012550425,6.2837647782343e-05,0.0006723442402510085,0.0005681415728486334
0.7480343007915567,0.0018069053439239624,0.0009279305693242093,0.00033617212012550425,2.7974739842546222e-05,0.0006723442402510085,0.0005637837093561588
0.7505277044854881,0.0017891254452369512,0.0008879257972784342,0.00033617212012550425,0.0,0.0006723442402510085,0.0005593387346844059
0.7530211081794195,0.0017709865485421577,0.0008471132797151486,0.00033617212012550425,0.0,0.0006723442402510085,0.0005548040105107076
0.755514511873351,0.0017524776700347888,0.000805468303073569,0.00033617212012550425,0.0,0.0006723442402510085,0.0005501767908838654
0.7580079155672823,0.0017335873732165783,0.0007629651352325955,0.00033617212012550425,0.0,0.0006723442402510085,0.0005454542166793127
0.7605013192612137,0.0017143037453309841,0.0007195769724900086,0.00033617212012550425,0.0,0.0006723442402510085,0.0005406333097079143
0.7629947229551451,0.001694614372310919,0.0006752758831948618,0.00033617212012550425,0.0,0.0006723442402510085,0.000535710966452898
0.7654881266490765,0.0016745063121282992,0.0006300327477839675,0.00033617212012550425,0.0,0.0006723442402510085,0.000530683951407243
0.7679815303430079,0.0016539660664251796,0.0005838171949519486,0.00033617212012550425,0.0,0.0006723442402510085,0.0005255488899814631
0.7704749340369393,0.001632979550295816,0.00053659753366088,0.00033617212012550425,0.0,0.0006723442402510085,0.0005203022609491222
0.7729683377308707,0.0016115320600774941,0.0004883406806696559,0.00033617212012550425,0.0,0.0006723442402510085,0.0005149403883945418
0.7754617414248021,0.001589608238995334,0.0004390120832347957,0.00033617212012550425,0.0,0.0006723442402510085,0.0005094594331240017
0.7779551451187335,0.0015671920404923985,0.0003885756366031907,0.00033617212012550425,0.0,0.0006723442402510085,0.0005038553834982677
0.7804485488126649,0.0015442666890610832,0.00033699359588273145,0.00033617212012550425,0.0,0.0006723442402510085,0.000498124045640439
0.7829419525065963,0.0015208146383748579,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0004922610329688826
0.7854353562005277,0.001496817526500769,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00048626175500036045
0.7879287598944591,0.0014722561279524415,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00048012140536327855
0.7904221635883905,0.0014471103023204384,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00047383494895527776
0.7929155672823219,0.0014213589391915307,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00046739710817305085
0.7954089709762533,0.001394979899040266,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0004608023481352347
0.7979023746701847,0.0013679499497449858,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0004540448608114146
0.8003957783641161,0.0013402446983456979,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00044711854796159264
0.8028891820580475,0.0013118385176224751,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00044001700278078695
0.8053825857519789,0.0012827044670298525,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0004327334901326313
0.8078759894459103,0.0012528142074745149,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0004252609252437969
0.8103693931398417,0.0012221379093695804,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00041759185071756327
0.812862796833773,0.0011906441533384093,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0004097184117097705
0.8153562005277045,0.0011582998228731284,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00040163232909345026
0.8178496042216359,0.001125069988176961,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00039332487041940844
0.8203430079155672,0.0010909177803338438,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00038478681845862913
0.8228364116094987,0.0010558042548524283,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00037600843708827524
0.8253298153034301,0.0010196882435226772,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0003669794342558375
0.8278232189973614,0.000982526193400294,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0003576889217252417
0.8303166226912929,0.0009442719915949468,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00034812537127390487
0.8328100263852243,0.0009048767743802728,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00033827656697023637
0.8353034300791556,0.0008642887189641291,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00032812955311620044
0.8377968337730871,0.0008224528160532866,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0003176705773884898
0.8402902374670185,0.0007793106211136749,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0003068850286535869
0.8427836411609498,0.0007347999819609916,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0002957573688654161
0.8452770448548813,0.0006888547400116054,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0002842710583780695
0.8477704485488127,0.0006414044021737669,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0002724084739186099
0.850263852242744,0.0005923737799568359,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00026015081836437714
0.8527572559366755,0.0005416825919126469,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0002474780213533299
0.8552506596306069,0.0004892450249876089,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.0002343686296220704
0.8577440633245382,0.000434969249744138,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8602374670184697,0.00037875688369057997,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8627308707124011,0.0003205023961215755,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8652242744063324,0.0002600924468942824,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8677176781002639,0.00019740515042375104,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8702110817941953,0.0001323092548410191,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8727044854881266,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8751978891820581,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8776912928759895,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8801846965699208,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8826781002638523,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8851715039577837,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.887664907651715,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8901583113456464,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8926517150395779,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8951451187335092,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.8976385224274406,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.900131926121372,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9026253298153034,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9051187335092348,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9076121372031662,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9101055408970976,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.912598944591029,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9150923482849604,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9175857519788918,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9200791556728232,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9225725593667546,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.925065963060686,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9275593667546174,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9300527704485488,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9325461741424802,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9350395778364116,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.937532981530343,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9400263852242744,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9425197889182058,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9450131926121372,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.9475065963060686,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
0.95,0.00011205737337516809,0.00033617212012550425,0.00033617212012550425,0.0,0.0006723442402510085,0.00022411474675033618
